id;Код ОО;Задания с кратким ответом;Первичный балл;Балл;Task1;Task2;Task3;Task4;Task5;Task6;Task7;Task8;Task9;Task10;Task11;Task12;Task13;Task14;Task15;Task16;Task17;Task18;Task19;Task20;Task21;Task22;Task23;Task24;Task25;Task26;Task27
1054;245026;++++++---+-++----+---+---00;11;54;1;1;1;1;1;1;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0
1055;243045;++++-+---+++++-+++++-+---00;16;67;1;1;1;1;0;1;0;0;0;1;1;1;1;1;0;1;1;1;1;1;0;1;0;0;0;0;0
1056;208033;-+-+++---+---+-+--+++-+--00;11;54;0;1;0;1;1;1;0;0;0;1;0;0;0;1;0;1;0;0;1;1;1;0;1;0;0;0;0
1057;205016;++-+-++--++----++-++++---00;13;59;1;1;0;1;0;1;1;0;0;1;1;0;0;0;0;1;1;0;1;1;1;1;0;0;0;0;0
1058;213033;++++-+++++++++-+++---++--00;18;72;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;1;1;0;0;0;0
1059;246123;++++++++++-++++++++++++++20;26;93;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;0
1060;247083;+++++++--+++-+++++++-+---00;18;72;1;1;1;1;1;1;1;0;0;1;1;1;0;1;1;1;1;1;1;1;0;1;0;0;0;0;0
1061;245103;+--+--+--+-+++----++-----00;9;48;1;0;0;1;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0
1062;241036;++++++--++++-++++++++++++20;24;88;1;1;1;1;1;1;0;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;2;0
1063;245026;++++++----++-+++++---+-+-00;15;64;1;1;1;1;1;1;0;0;0;0;1;1;0;1;1;1;1;1;0;0;0;1;0;1;0;0;0
1064;227033;+++++++-++++++++-++++++++00;23;85;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0
1065;241036;+++-+++-+-+++++-++++++++-20;22;83;1;1;1;0;1;1;1;0;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;2;0
1066;221013;++-------++-+------------00;5;34;1;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1067;236093;++++++---+-+---+-++------00;11;54;1;1;1;1;1;1;0;0;0;1;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0
1068;246103;---+-+---+-+---+--+--+---00;7;43;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0
1069;241036;++++-+-++++++++++++++++-+21;25;90;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;2;1
1070;241036;+++++++++++++++++++++++++00;25;90;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
1071;247045;+++++++++-++-++++++++++++20;25;90;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;2;0
1072;249046;+++-++++++++-+-+++++++++-00;21;80;1;1;1;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;0;0;0
1073;241036;+++++++-++-++++++++++++++21;26;93;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1
1074;245046;++++-+-------------------00;5;34;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1075;242015;++++++-++-++-+-+-++++-+--20;19;75;1;1;1;1;1;1;0;1;1;0;1;1;0;1;0;1;0;1;1;1;1;0;1;0;0;2;0
1076;252126;+--+--++--+++++-+-++++++-00;16;67;1;0;0;1;0;0;1;1;0;0;1;1;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0
1077;247043;+++--+---+-+++-----++++--00;12;56;1;1;1;0;0;1;0;0;0;1;0;1;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0
1078;206073;++++-+---++++++++++++++++00;21;80;1;1;1;1;0;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
1079;243046;-+++-+---+--------+------00;6;40;0;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1080;241026;+++++++++++++++++++++++++20;27;95;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;0
1081;238143;+++++-+--+-+++++++-++++--00;18;72;1;1;1;1;1;0;1;0;0;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;0
1082;242023;-------------------------00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1083;246183;+--++++----++-----++-+---00;10;51;1;0;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0
1084;241036;+++++++++++++++++++++++++11;27;95;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1085;205123;++++++----+-++-++++++++--20;19;75;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;1;1;1;1;1;1;1;1;0;0;2;0
1086;241036;++++++--++-+++++-++++++--10;20;78;1;1;1;1;1;1;0;0;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;0;0;1;0
1087;208033;--+--+-------------------00;2;14;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1088;206073;++++++++-++++++++++++++--00;22;83;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0
1089;243026;++++++-+++-+++++-++++++++20;24;88;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;2;0
1090;246103;++++-+---+--------++-----00;8;46;1;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
1091;245073;-+++-+-----+-+-+-++--+---00;10;51;0;1;1;1;0;1;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;1;0;0;0;0;0
1092;245026;++++-+---+-+-+-+--+++++--00;14;62;1;1;1;1;0;1;0;0;0;1;0;1;0;1;0;1;0;0;1;1;1;1;1;0;0;0;0
1093;247043;++++-+-----++-----++-+---00;10;51;1;1;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0
1094;246033;++-+-+---+-++--+-+---+---00;10;51;1;1;0;1;0;1;0;0;0;1;0;1;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0
1095;252126;+-++++-+-+-+---++-+++++--00;15;64;1;0;1;1;1;1;0;1;0;1;0;1;0;0;0;1;1;0;1;1;1;1;1;0;0;0;0
1096;243026;++++++--+++++++++++++++++20;25;90;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;0
1097;205143;++-+-+---+---------------00;5;34;1;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1098;205015;++---+--+--+++-+--++-+---00;11;54;1;1;0;0;0;1;0;0;1;0;0;1;1;1;0;1;0;0;1;1;0;1;0;0;0;0;0
1099;245015;++++++-+-++++++++++++++++20;25;90;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;0
1100;249046;+++++++++++++++++-++++-++20;25;90;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;2;0
1101;245026;++++++-+--++-+-++-++-++--00;16;67;1;1;1;1;1;1;0;1;0;0;1;1;0;1;0;1;1;0;1;1;0;1;1;0;0;0;0
1102;205025;+--+-+-----+-+----++--+--00;8;46;1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0
1103;205123;-+-++-+----+------+------00;6;40;0;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1104;208033;++++-++--++++++++++++++-+00;21;80;1;1;1;1;0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0
1105;238283;--+------+---------------00;2;14;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1106;247043;++++++--++++++-++++++++++20;24;88;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;2;0
1107;244027;++++-+++++-++++++++++++--20;23;85;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;2;0
1108;247073;+----+---+--+-----+------00;5;34;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1109;238353;++----------------+------00;3;20;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1110;238153;---------+--------+------00;2;14;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1111;243033;--+------+------------+--00;3;20;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1112;242036;+++++++---+++++++++++++-+10;22;83;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0
1113;241036;++++++-++-+++++++++++++++20;25;90;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;0
1114;238283;+-+--+---+-----------+---00;5;34;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
1115;245046;+-++-+-----+++---+-+++---00;11;54;1;0;1;1;0;1;0;0;0;0;0;1;1;1;0;0;0;1;0;1;1;1;0;0;0;0;0
1116;205015;+++++++--+++-+-+++++++---00;18;72;1;1;1;1;1;1;1;0;0;1;1;1;0;1;0;1;1;1;1;1;1;1;0;0;0;0;0
1117;243045;+++++++++++++++++++++++--20;25;90;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;2;0
1118;205026;--+--+-------+-----------00;3;20;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
1119;243046;-------------------------00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1120;247045;++++++---+++++---+++++---00;16;67;1;1;1;1;1;1;0;0;0;1;1;1;1;1;0;0;0;1;1;1;1;1;0;0;0;0;0
1121;249046;+++++++++++++++++++++++--00;23;85;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0
1122;245016;+++-++---+-+++-+--+++++--00;15;64;1;1;1;0;1;1;0;0;0;1;0;1;1;1;0;1;0;0;1;1;1;1;1;0;0;0;0
1123;249046;+++++++++++++++++++++++++00;25;90;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
1124;205016;+++++++--+-++++++-++-+++-10;20;78;1;1;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;0;1;1;0;1;1;1;0;1;0
1125;246073;-+---+---+-+---+---------00;5;34;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1126;247045;+--+-+------------+------00;4;27;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1127;242036;-+++--++-++++-++--+++++-+10;18;72;0;1;1;1;0;0;1;1;0;1;1;1;1;0;1;1;0;0;1;1;1;1;1;0;1;1;0
1128;205093;++++-+-+--++++-+-+++++---00;16;67;1;1;1;1;0;1;0;1;0;0;1;1;1;1;0;1;0;1;1;1;1;1;0;0;0;0;0
1129;246193;---------+---------------00;1;7;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1130;246123;++++++-----+------++-+---00;10;51;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0
1131;242036;++++++++++-+++++++++++-+-22;26;93;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;2;2
1132;241026;+++++++++++++++++++++++++21;28;98;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1
1133;238143;+--++-------------+------00;4;27;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1134;242036;+++-++---+--+-+---++-+---00;11;54;1;1;1;0;1;1;0;0;0;1;0;0;1;0;1;0;0;0;1;1;0;1;0;0;0;0;0
1135;247043;-------------------------00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1136;249046;+++++++-+++++++++++++++++20;26;93;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;0
1137;246133;+++++++--++++++++++++++++00;23;85;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
1138;247093;+-++-+-----+-+-------++--00;8;46;1;0;1;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0
1139;205015;+++++++--+++++++---+++--+00;18;72;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;0;0;0;1;1;1;0;0;1;0;0
1140;238143;+++++-------+-----++-----00;8;46;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0
1141;246103;--++-+---+---------+-----00;5;34;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1142;238153;+-+--+---+---------------00;4;27;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1143;247015;+++++++-+++-++++++++++++-00;22;83;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
1144;243033;+-++-+-----+-------------00;5;34;1;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1145;241036;+++++++++++++++++++++++++20;27;95;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;0
1146;246103;++++++---+++++++++++++---00;19;75;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0
1147;205103;+++--+-----+-+++-+++++---00;13;59;1;1;1;0;0;1;0;0;0;0;0;1;0;1;1;1;0;1;1;1;1;1;0;0;0;0;0
1148;242023;-+-+-+---+---------------00;4;27;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1149;242036;++++++-++-+++++++++++++-+20;24;88;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;2;0
1150;246033;++++-++--+++++++-++++++--00;19;75;1;1;1;1;0;1;1;0;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;0;0
1151;213043;-++--+---------------+---00;4;27;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
1152;205053;++++++-----+-+++-++--+---00;13;59;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;1;0;1;1;0;0;1;0;0;0;0;0
1153;252126;+++++++++-++++++++++++++-20;25;90;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;2;0
1154;241036;+++--+--++-+-+-+++++++++-00;17;70;1;1;1;0;0;1;0;0;1;1;0;1;0;1;0;1;1;1;1;1;1;1;1;1;0;0;0
1155;206163;++++-+-++-++-+-++++++++--00;18;72;1;1;1;1;0;1;0;1;1;0;1;1;0;1;0;1;1;1;1;1;1;1;1;0;0;0;0
1156;205103;+++++-++++++++-+--+++----00;17;70;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;0;0;1;1;1;0;0;0;0;0;0
1157;241036;+++++++-+++++++++++++++++00;24;88;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
1158;207083;++++-+---++++++++-++++-+-00;18;72;1;1;1;1;0;1;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;0
1159;245103;-------------------------00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1160;205163;++-++++---++++++-++++-+-+00;18;72;1;1;0;1;1;1;1;0;0;0;1;1;1;1;1;1;0;1;1;1;1;0;1;0;1;0;0
1161;246035;+-+++++-++++-+++--+--+++-00;17;70;1;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;1;0;0;1;1;1;0;0;0
1162;246133;-+-+-+-+---++++++-+++++++20;19;75;0;1;0;1;0;1;0;1;0;0;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;2;0
1163;245015;+---+-------+-+---+------00;5;34;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0
1164;245026;++++++-+---+++-+++++-+---00;16;67;1;1;1;1;1;1;0;1;0;0;0;1;1;1;0;1;1;1;1;1;0;1;0;0;0;0;0
1165;246045;--++-----+++----+--+-----00;7;43;0;0;1;1;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
1166;218033;++++++++-+++-++++++++++-+20;24;88;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;2;0
1167;238373;++++++-+-+-+++-+--+++----00;15;64;1;1;1;1;1;1;0;1;0;1;0;1;1;1;0;1;0;0;1;1;1;0;0;0;0;0;0
1168;243026;++++-+---+-++++++++++++-+00;19;75;1;1;1;1;0;1;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0
1169;245016;+++-+++++++-+++++++++++-+20;24;88;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;2;0
1170;246045;++-+++-+--+++--+-+++-++--00;15;64;1;1;0;1;1;1;0;1;0;0;1;1;1;0;0;1;0;1;1;1;0;1;1;0;0;0;0
1171;246103;++++++---+--++-+-+++++-+-00;16;67;1;1;1;1;1;1;0;0;0;1;0;0;1;1;0;1;0;1;1;1;1;1;0;1;0;0;0
1172;246073;+++++++--+++++++++++-++--00;20;78;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0
1173;246027;++++++--+---++--++++++---00;15;64;1;1;1;1;1;1;0;0;1;0;0;0;1;1;0;0;1;1;1;1;1;1;0;0;0;0;0
1174;247083;++-+-+-++++-++-+-+++-+---00;15;64;1;1;0;1;0;1;0;1;1;1;1;0;1;1;0;1;0;1;1;1;0;1;0;0;0;0;0
1175;219133;+--+-+----+-+-----++-----00;7;43;1;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0
1176;247015;+++++++-+++++-++-++++++--20;22;83;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0;0;2;0
1177;205143;++++-+---+-+-+++-+++-++--00;15;64;1;1;1;1;0;1;0;0;0;1;0;1;0;1;1;1;0;1;1;1;0;1;1;0;0;0;0
1178;241026;-+++++-++-++++-+++++-----00;16;67;0;1;1;1;1;1;0;1;1;0;1;1;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0
1179;246103;++++-+---+-+++++-+++-+---00;15;64;1;1;1;1;0;1;0;0;0;1;0;1;1;1;1;1;0;1;1;1;0;1;0;0;0;0;0
1180;243033;-+++++---+-+--+----------00;8;46;0;1;1;1;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1181;247073;+-----------------+------00;2;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1182;241036;++++-+++-+++--+++++++++++00;21;80;1;1;1;1;0;1;1;1;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;0
1183;205163;++++++-----++--+-+---++--00;12;56;1;1;1;1;1;1;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0
1184;247015;++++-+-+-+-++++++++++++--20;21;80;1;1;1;1;0;1;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;2;0
1185;205163;++++-+----++++-+-+---+---00;12;56;1;1;1;1;0;1;0;0;0;0;1;1;1;1;0;1;0;1;0;0;0;1;0;0;0;0;0
1186;205026;++++-+---++++++++++++++++00;21;80;1;1;1;1;0;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
1187;249046;++-+-+-++--+++++++++++--+20;20;78;1;1;0;1;0;1;0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;0;1;2;0
1188;205053;++++++---+-++++++-++++++-00;19;75;1;1;1;1;1;1;0;0;0;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;0
1189;238353;++++-++--+-+++-+++++++++-00;19;75;1;1;1;1;0;1;1;0;0;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0;0
1190;205123;++-+++-----+++-+-----++--00;11;54;1;1;0;1;1;1;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0
1191;247043;-+++-+--++--+--------+---00;8;46;0;1;1;1;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
1192;227033;++++++--+-++++-+-+++-+---00;16;67;1;1;1;1;1;1;0;0;1;0;1;1;1;1;0;1;0;1;1;1;0;1;0;0;0;0;0
1193;208033;+-+++-----+------+-------20;8;46;1;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0
1194;221023;+--+-+-------------------00;3;20;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1195;206103;++++-+-+++++-+-+-+---+---00;14;62;1;1;1;1;0;1;0;1;1;1;1;1;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0
1196;205093;++++++---+--------+--+---00;9;48;1;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0
1197;246045;++++++-++-+++++++++++++++20;25;90;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;0
1198;205063;++-+-+---+--------++-+---00;8;46;1;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0
1199;243026;+++++++++++++++++++++++++10;26;93;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
1200;243026;++++++-++--+++-+-++++++++00;20;78;1;1;1;1;1;1;0;1;1;0;0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;0;0
1201;246036;+-+---------+-----+------00;4;27;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1202;242017;-++--+---+-++--+-----++--00;9;48;0;1;1;0;0;1;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0
1203;238153;++++++++-+++++-++++++++--20;23;85;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;2;0
1204;245046;++++-+---+++++---++++++--00;16;67;1;1;1;1;0;1;0;0;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;0;0;0;0
1205;247015;++++-+---+++-+-+--++++---00;14;62;1;1;1;1;0;1;0;0;0;1;1;1;0;1;0;1;0;0;1;1;1;1;0;0;0;0;0
1206;245026;--++++-----+++-+-++--+---00;11;54;0;0;1;1;1;1;0;0;0;0;0;1;1;1;0;1;0;1;1;0;0;1;0;0;0;0;0
1207;246193;++++++-+-----+-+--++++---00;13;59;1;1;1;1;1;1;0;1;0;0;0;0;0;1;0;1;0;0;1;1;1;1;0;0;0;0;0
1208;243026;+++--++----++--++----+-++00;12;56;1;1;1;0;0;1;1;0;0;0;0;1;1;0;0;1;1;0;0;0;0;1;0;1;1;0;0
1209;241036;++++-+-+-++++++++++++++++20;24;88;1;1;1;1;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;0
1210;241015;++++-+----+++++++-+++++--00;17;70;1;1;1;1;0;1;0;0;0;0;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;0
1211;245026;++++-+---+-+---+------+--00;9;48;1;1;1;1;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
1212;246183;+-+-+----+-+---+--+++----00;9;48;1;0;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0
1213;238027;-+++-++-++++++++++-+++-++00;20;78;0;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;0;0
1214;243026;++++++++++++++++++++-+-+-10;23;85;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;0
1215;247093;++++++---++++--+-+++++---00;16;67;1;1;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;1;1;1;1;1;0;0;0;0;0
1216;245046;-+++++-+--++-+++-++--++--00;15;64;0;1;1;1;1;1;0;1;0;0;1;1;0;1;1;1;0;1;1;0;0;1;1;0;0;0;0
1217;208033;++++++-+---+-+-+-++++++--00;16;67;1;1;1;1;1;1;0;1;0;0;0;1;0;1;0;1;0;1;1;1;1;1;1;0;0;0;0
1218;238233;++++++++++++++++++++++++-20;26;93;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;2;0
1219;205026;++++++++-++++++++++++-+--20;23;85;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;2;0
1220;247013;++++-+-----+-+-+-+---+---00;10;51;1;1;1;1;0;1;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0
1221;213033;++++-++---++++-+--+++++--00;16;67;1;1;1;1;0;1;1;0;0;0;1;1;1;1;0;1;0;0;1;1;1;1;1;0;0;0;0
1222;205103;++++++-+-+++--++--+++++--00;17;70;1;1;1;1;1;1;0;1;0;1;1;1;0;0;1;1;0;0;1;1;1;1;1;0;0;0;0
1223;221143;++++-+++--++-++++++++++--00;19;75;1;1;1;1;0;1;1;1;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0
1224;253013;-+-------+---++---+--+---00;6;40;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0
1225;247015;+--+--------+--++-+++----00;8;46;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;1;1;0;0;0;0;0;0
1226;241026;++--++-+-+-+-+-++++------00;12;56;1;1;0;0;1;1;0;1;0;1;0;1;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0
1227;203033;-+----------------+--+---00;3;20;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0
