ID операции;Дата;ID тура;ID туроператора;Количество проданных путёвок
OP3989;13.03.2022;R1107;T114;8
OP3990;14.03.2022;R1103;T109;2
OP3991;14.03.2022;R1129;T104;13
OP3992;14.03.2022;R1113;T120;19
OP3993;14.03.2022;R1118;T116;4
OP3994;14.03.2022;R1121;T100;12
OP3995;14.03.2022;R1108;T111;14
OP3996;14.03.2022;R1122;T102;9
OP3997;14.03.2022;R1108;T101;19
OP3998;14.03.2022;R1120;T111;19
OP3999;14.03.2022;R1115;T115;12
OP4000;14.03.2022;R1132;T117;17
OP4001;14.03.2022;R1127;T101;18
OP4002;14.03.2022;R1108;T101;18
OP4003;14.03.2022;R1106;T112;12
OP4004;14.03.2022;R1110;T101;13
OP4005;14.03.2022;R1128;T103;19
OP4006;14.03.2022;R1111;T110;17
OP4007;14.03.2022;R1124;T102;11
OP4008;14.03.2022;R1114;T109;5
OP4009;14.03.2022;R1118;T118;20
OP4010;14.03.2022;R1101;T105;18
OP4011;14.03.2022;R1103;T109;4
OP4012;14.03.2022;R1123;T106;5
OP4013;14.03.2022;R1118;T100;17
OP4014;14.03.2022;R1114;T105;12
OP4015;14.03.2022;R1131;T100;10
OP4016;14.03.2022;R1129;T114;11
OP4017;14.03.2022;R1115;T108;4
OP4018;14.03.2022;R1126;T119;3
OP4019;14.03.2022;R1116;T106;4
OP4020;14.03.2022;R1125;T108;19
OP4021;14.03.2022;R1132;T109;14
OP4022;14.03.2022;R1126;T114;7
OP4023;14.03.2022;R1111;T102;8
OP4024;14.03.2022;R1116;T109;19
OP4025;14.03.2022;R1119;T106;20
OP4026;14.03.2022;R1125;T102;16
OP4027;14.03.2022;R1129;T114;2
OP4028;14.03.2022;R1118;T120;18
OP4029;14.03.2022;R1124;T107;9
OP4030;14.03.2022;R1128;T104;2
OP4031;14.03.2022;R1109;T113;17
OP4032;14.03.2022;R1101;T118;17
OP4033;14.03.2022;R1108;T116;14
OP4034;14.03.2022;R1112;T111;19
OP4035;14.03.2022;R1111;T111;13
OP4036;14.03.2022;R1104;T120;15
OP4037;14.03.2022;R1129;T107;17
OP4038;14.03.2022;R1109;T106;16
OP4039;14.03.2022;R1131;T109;2
OP4040;14.03.2022;R1129;T108;13
OP4041;14.03.2022;R1130;T116;4
OP4042;14.03.2022;R1122;T107;20
OP4043;14.03.2022;R1101;T102;10
OP4044;14.03.2022;R1131;T109;17
OP4045;14.03.2022;R1102;T108;4
OP4046;15.03.2022;R1128;T109;14
OP4047;15.03.2022;R1116;T104;3
OP4048;15.03.2022;R1120;T116;13
OP4049;15.03.2022;R1126;T112;2
OP4050;15.03.2022;R1103;T117;7
OP4051;15.03.2022;R1111;T106;16
OP4052;15.03.2022;R1118;T106;9
OP4053;15.03.2022;R1127;T108;9
OP4054;15.03.2022;R1122;T104;7
OP4055;15.03.2022;R1126;T109;7
OP4056;15.03.2022;R1108;T112;16
OP4057;15.03.2022;R1113;T110;7
OP4058;15.03.2022;R1121;T120;5
OP4059;15.03.2022;R1127;T101;6
OP4060;15.03.2022;R1112;T109;19
OP4061;15.03.2022;R1118;T108;14
OP4062;15.03.2022;R1126;T117;8
OP4063;15.03.2022;R1104;T111;20
OP4064;15.03.2022;R1103;T108;20
OP4065;15.03.2022;R1112;T111;17
OP4066;15.03.2022;R1120;T116;5
OP4067;15.03.2022;R1120;T105;12
OP4068;15.03.2022;R1123;T102;2
OP4069;15.03.2022;R1110;T102;16
OP4070;15.03.2022;R1120;T102;3
OP4071;15.03.2022;R1103;T116;17
OP4072;15.03.2022;R1117;T108;19
OP4073;15.03.2022;R1121;T106;20
OP4074;15.03.2022;R1132;T100;15
OP4075;15.03.2022;R1108;T112;3
OP4076;15.03.2022;R1131;T119;7
OP4077;15.03.2022;R1108;T116;17
OP4078;15.03.2022;R1117;T104;4
OP4079;15.03.2022;R1129;T110;2
OP4080;15.03.2022;R1113;T117;13
OP4081;15.03.2022;R1110;T111;11
OP4082;15.03.2022;R1122;T107;8
OP4083;15.03.2022;R1129;T105;9
OP4084;15.03.2022;R1128;T112;6
OP4085;15.03.2022;R1105;T113;16
OP4086;15.03.2022;R1117;T102;3
OP4087;15.03.2022;R1103;T113;17
OP4088;15.03.2022;R1119;T107;2
OP4089;15.03.2022;R1116;T105;10
OP4090;15.03.2022;R1123;T117;13
OP4091;15.03.2022;R1127;T106;5
OP4092;15.03.2022;R1130;T113;2
OP4093;15.03.2022;R1102;T111;5
OP4094;15.03.2022;R1111;T112;5
OP4095;15.03.2022;R1101;T118;18
OP4096;15.03.2022;R1108;T109;18
OP4097;15.03.2022;R1104;T114;19
OP4098;15.03.2022;R1127;T113;5
OP4099;15.03.2022;R1103;T107;20
OP4100;15.03.2022;R1121;T102;15
OP4101;16.03.2022;R1103;T106;10
OP4102;16.03.2022;R1124;T113;9
OP4103;16.03.2022;R1113;T118;10
OP4104;16.03.2022;R1118;T118;20
OP4105;16.03.2022;R1118;T111;14
OP4106;16.03.2022;R1113;T108;7
OP4107;16.03.2022;R1101;T110;8
OP4108;16.03.2022;R1116;T107;5
OP4109;16.03.2022;R1129;T105;17
OP4110;16.03.2022;R1127;T116;12
OP4111;16.03.2022;R1110;T116;2
OP4112;16.03.2022;R1110;T118;19
OP4113;16.03.2022;R1109;T111;19
OP4114;16.03.2022;R1111;T104;20
OP4115;16.03.2022;R1114;T103;3
OP4116;16.03.2022;R1130;T117;8
OP4117;16.03.2022;R1131;T118;20
OP4118;16.03.2022;R1113;T103;7
OP4119;16.03.2022;R1108;T113;17
OP4120;16.03.2022;R1115;T118;7
OP4121;16.03.2022;R1104;T112;18
OP4122;16.03.2022;R1123;T119;13
OP4123;16.03.2022;R1124;T120;20
OP4124;16.03.2022;R1122;T102;8
OP4125;16.03.2022;R1106;T111;13
OP4126;16.03.2022;R1102;T111;5
OP4127;16.03.2022;R1114;T108;5
OP4128;16.03.2022;R1111;T107;13
OP4129;16.03.2022;R1120;T118;16
OP4130;16.03.2022;R1123;T106;2
OP4131;16.03.2022;R1126;T100;20
OP4132;16.03.2022;R1126;T116;5
OP4133;16.03.2022;R1122;T110;15
OP4134;16.03.2022;R1128;T118;7
OP4135;16.03.2022;R1107;T108;11
OP4136;16.03.2022;R1103;T120;2
OP4137;16.03.2022;R1103;T100;18
OP4138;16.03.2022;R1119;T108;6
OP4139;16.03.2022;R1102;T106;12
OP4140;16.03.2022;R1107;T113;16
OP4141;16.03.2022;R1107;T105;16
OP4142;16.03.2022;R1116;T119;8
OP4143;16.03.2022;R1124;T114;5
OP4144;16.03.2022;R1118;T108;2
OP4145;16.03.2022;R1104;T120;13
OP4146;16.03.2022;R1107;T119;19
OP4147;16.03.2022;R1102;T119;19
OP4148;16.03.2022;R1132;T100;11
OP4149;16.03.2022;R1110;T106;19
OP4150;16.03.2022;R1127;T111;5
OP4151;16.03.2022;R1111;T100;15
OP4152;16.03.2022;R1106;T114;17
OP4153;16.03.2022;R1122;T116;15
OP4154;16.03.2022;R1114;T109;14
OP4155;16.03.2022;R1122;T106;5
OP4156;16.03.2022;R1117;T112;4
OP4157;16.03.2022;R1121;T108;8
OP4158;16.03.2022;R1103;T104;8
OP4159;16.03.2022;R1103;T112;18
OP4160;16.03.2022;R1103;T106;20
OP4161;16.03.2022;R1126;T101;12
OP4162;17.03.2022;R1119;T102;12
OP4163;17.03.2022;R1112;T102;16
OP4164;17.03.2022;R1118;T110;15
OP4165;17.03.2022;R1122;T100;12
OP4166;17.03.2022;R1107;T103;5
OP4167;17.03.2022;R1105;T116;11
OP4168;17.03.2022;R1110;T117;17
OP4169;17.03.2022;R1122;T118;10
OP4170;17.03.2022;R1111;T116;7
OP4171;17.03.2022;R1111;T103;6
OP4172;17.03.2022;R1115;T106;3
OP4173;17.03.2022;R1105;T118;15
OP4174;17.03.2022;R1111;T104;11
OP4175;17.03.2022;R1109;T120;4
OP4176;17.03.2022;R1102;T103;17
OP4177;17.03.2022;R1119;T106;18
OP4178;17.03.2022;R1103;T113;16
OP4179;17.03.2022;R1117;T120;18
OP4180;17.03.2022;R1111;T114;3
OP4181;17.03.2022;R1129;T106;6
OP4182;17.03.2022;R1109;T108;15
OP4183;17.03.2022;R1120;T109;14
OP4184;17.03.2022;R1125;T108;18
OP4185;17.03.2022;R1123;T104;6
OP4186;17.03.2022;R1126;T114;7
OP4187;17.03.2022;R1120;T106;18
OP4188;17.03.2022;R1103;T116;11
OP4189;17.03.2022;R1122;T101;9
OP4190;17.03.2022;R1132;T112;9
OP4191;17.03.2022;R1117;T109;18
OP4192;17.03.2022;R1127;T109;15
OP4193;17.03.2022;R1126;T102;10
OP4194;17.03.2022;R1119;T105;20
OP4195;17.03.2022;R1102;T106;14
OP4196;17.03.2022;R1112;T104;16
OP4197;17.03.2022;R1111;T103;19
OP4198;17.03.2022;R1122;T115;12
OP4199;17.03.2022;R1101;T114;8
OP4200;17.03.2022;R1103;T113;10
OP4201;17.03.2022;R1125;T109;17
OP4202;17.03.2022;R1114;T113;9
OP4203;17.03.2022;R1113;T117;10
OP4204;17.03.2022;R1107;T119;6
OP4205;17.03.2022;R1104;T106;3
OP4206;17.03.2022;R1118;T103;12
OP4207;17.03.2022;R1131;T114;13
OP4208;17.03.2022;R1109;T112;10
OP4209;17.03.2022;R1132;T102;14
OP4210;17.03.2022;R1128;T112;15
OP4211;17.03.2022;R1111;T100;4
OP4212;18.03.2022;R1110;T104;19
OP4213;18.03.2022;R1120;T103;5
OP4214;18.03.2022;R1121;T107;5
OP4215;18.03.2022;R1120;T101;3
OP4216;18.03.2022;R1114;T113;18
OP4217;18.03.2022;R1102;T107;19
OP4218;18.03.2022;R1110;T104;16
OP4219;18.03.2022;R1124;T100;9
OP4220;18.03.2022;R1109;T119;20
OP4221;18.03.2022;R1107;T113;14
OP4222;18.03.2022;R1120;T107;10
OP4223;18.03.2022;R1117;T120;18
OP4224;18.03.2022;R1103;T110;10
OP4225;18.03.2022;R1111;T111;13
OP4226;18.03.2022;R1121;T104;5
OP4227;18.03.2022;R1122;T119;2
OP4228;18.03.2022;R1116;T102;18
OP4229;18.03.2022;R1122;T103;13
OP4230;18.03.2022;R1117;T102;10
OP4231;18.03.2022;R1131;T107;17
OP4232;18.03.2022;R1110;T101;8
OP4233;18.03.2022;R1132;T120;9
OP4234;18.03.2022;R1130;T113;8
OP4235;18.03.2022;R1130;T104;20
OP4236;18.03.2022;R1132;T104;14
OP4237;18.03.2022;R1128;T112;14
OP4238;18.03.2022;R1102;T109;7
OP4239;18.03.2022;R1108;T116;6
OP4240;18.03.2022;R1124;T116;18
OP4241;18.03.2022;R1127;T111;17
OP4242;18.03.2022;R1109;T120;12
OP4243;18.03.2022;R1112;T106;20
OP4244;18.03.2022;R1111;T106;14
OP4245;18.03.2022;R1114;T113;14
OP4246;18.03.2022;R1105;T103;16
OP4247;18.03.2022;R1110;T105;7
OP4248;18.03.2022;R1104;T110;19
OP4249;18.03.2022;R1104;T118;5
OP4250;18.03.2022;R1114;T115;7
OP4251;18.03.2022;R1112;T108;11
OP4252;18.03.2022;R1116;T114;2
OP4253;18.03.2022;R1124;T114;11
OP4254;18.03.2022;R1123;T102;20
OP4255;18.03.2022;R1109;T104;20
OP4256;18.03.2022;R1120;T118;7
OP4257;18.03.2022;R1116;T104;19
OP4258;18.03.2022;R1117;T101;18
OP4259;18.03.2022;R1124;T115;20
OP4260;18.03.2022;R1127;T105;7
OP4261;18.03.2022;R1128;T103;3
OP4262;18.03.2022;R1102;T117;15
OP4263;18.03.2022;R1103;T101;10
OP4264;18.03.2022;R1131;T116;20
OP4265;18.03.2022;R1131;T111;9
OP4266;19.03.2022;R1116;T102;4
OP4267;19.03.2022;R1109;T109;2
OP4268;19.03.2022;R1107;T100;3
OP4269;19.03.2022;R1113;T111;10
OP4270;19.03.2022;R1131;T110;11
OP4271;19.03.2022;R1122;T115;14
OP4272;19.03.2022;R1118;T115;11
OP4273;19.03.2022;R1102;T109;11
OP4274;19.03.2022;R1118;T115;18
OP4275;19.03.2022;R1106;T106;19
OP4276;19.03.2022;R1128;T120;14
OP4277;19.03.2022;R1106;T100;9
OP4278;19.03.2022;R1130;T101;4
OP4279;19.03.2022;R1117;T104;19
OP4280;19.03.2022;R1107;T111;6
OP4281;19.03.2022;R1128;T119;14
OP4282;19.03.2022;R1121;T103;18
OP4283;19.03.2022;R1110;T116;3
OP4284;19.03.2022;R1117;T106;9
OP4285;19.03.2022;R1117;T107;8
OP4286;19.03.2022;R1128;T117;17
OP4287;19.03.2022;R1105;T111;19
OP4288;19.03.2022;R1108;T111;14
OP4289;19.03.2022;R1111;T113;8
OP4290;19.03.2022;R1132;T118;3
OP4291;19.03.2022;R1104;T109;10
OP4292;19.03.2022;R1118;T105;18
OP4293;19.03.2022;R1110;T120;5
OP4294;19.03.2022;R1106;T103;5
OP4295;19.03.2022;R1117;T113;7
OP4296;19.03.2022;R1101;T104;13
OP4297;19.03.2022;R1130;T114;17
OP4298;19.03.2022;R1101;T101;17
OP4299;19.03.2022;R1124;T118;18
OP4300;19.03.2022;R1120;T117;8
OP4301;19.03.2022;R1126;T118;12
OP4302;19.03.2022;R1113;T102;10
OP4303;19.03.2022;R1130;T106;15
OP4304;19.03.2022;R1104;T104;19
OP4305;19.03.2022;R1115;T101;6
OP4306;19.03.2022;R1105;T107;10
OP4307;19.03.2022;R1121;T107;6
OP4308;19.03.2022;R1120;T113;10
OP4309;19.03.2022;R1117;T113;15
OP4310;19.03.2022;R1102;T105;5
OP4311;19.03.2022;R1124;T103;13
OP4312;19.03.2022;R1104;T111;19
OP4313;19.03.2022;R1109;T115;3
OP4314;19.03.2022;R1113;T102;2
OP4315;19.03.2022;R1113;T103;11
OP4316;19.03.2022;R1109;T119;5
OP4317;19.03.2022;R1111;T103;19
OP4318;19.03.2022;R1101;T103;9
OP4319;19.03.2022;R1107;T101;15
OP4320;19.03.2022;R1120;T110;4
OP4321;19.03.2022;R1128;T117;12
OP4322;19.03.2022;R1129;T119;5
OP4323;19.03.2022;R1122;T111;8
OP4324;20.03.2022;R1117;T117;10
OP4325;20.03.2022;R1123;T107;16
OP4326;20.03.2022;R1106;T110;5
OP4327;20.03.2022;R1121;T105;13
OP4328;20.03.2022;R1106;T117;6
OP4329;20.03.2022;R1102;T106;8
OP4330;20.03.2022;R1123;T100;6
OP4331;20.03.2022;R1120;T120;4
OP4332;20.03.2022;R1126;T120;7
OP4333;20.03.2022;R1107;T106;13
OP4334;20.03.2022;R1123;T106;20
OP4335;20.03.2022;R1109;T120;11
OP4336;20.03.2022;R1108;T100;17
OP4337;20.03.2022;R1130;T101;18
OP4338;20.03.2022;R1112;T110;14
OP4339;20.03.2022;R1119;T107;18
OP4340;20.03.2022;R1107;T115;10
OP4341;20.03.2022;R1101;T103;16
OP4342;20.03.2022;R1124;T112;4
OP4343;20.03.2022;R1107;T117;20
OP4344;20.03.2022;R1111;T111;20
OP4345;20.03.2022;R1111;T100;4
OP4346;20.03.2022;R1127;T110;5
OP4347;20.03.2022;R1113;T105;9
OP4348;20.03.2022;R1122;T118;6
OP4349;20.03.2022;R1121;T111;14
OP4350;20.03.2022;R1102;T100;19
OP4351;20.03.2022;R1113;T103;9
OP4352;20.03.2022;R1113;T102;12
OP4353;20.03.2022;R1132;T113;3
OP4354;20.03.2022;R1121;T108;5
OP4355;20.03.2022;R1132;T100;9
OP4356;20.03.2022;R1119;T118;7
OP4357;20.03.2022;R1131;T109;13
OP4358;20.03.2022;R1107;T108;14
OP4359;20.03.2022;R1112;T106;19
OP4360;20.03.2022;R1129;T107;10
OP4361;20.03.2022;R1107;T102;10
OP4362;20.03.2022;R1120;T117;4
OP4363;20.03.2022;R1113;T117;4
OP4364;20.03.2022;R1104;T105;5
OP4365;20.03.2022;R1121;T118;15
OP4366;20.03.2022;R1117;T117;7
OP4367;20.03.2022;R1129;T101;9
OP4368;20.03.2022;R1117;T109;18
OP4369;20.03.2022;R1127;T104;8
OP4370;20.03.2022;R1112;T113;11
OP4371;20.03.2022;R1112;T115;5
OP4372;20.03.2022;R1131;T102;3
OP4373;20.03.2022;R1113;T103;18
OP4374;20.03.2022;R1109;T118;6
OP4375;20.03.2022;R1126;T101;11
OP4376;20.03.2022;R1131;T103;8
OP4377;20.03.2022;R1121;T116;13
OP4378;21.03.2022;R1113;T112;3
OP4379;21.03.2022;R1131;T114;14
OP4380;21.03.2022;R1120;T119;16
OP4381;21.03.2022;R1112;T102;5
OP4382;21.03.2022;R1126;T113;6
OP4383;21.03.2022;R1129;T118;17
OP4384;21.03.2022;R1110;T120;15
OP4385;21.03.2022;R1105;T117;16
OP4386;21.03.2022;R1124;T113;3
OP4387;21.03.2022;R1122;T114;20
OP4388;21.03.2022;R1107;T119;18
OP4389;21.03.2022;R1111;T113;16
OP4390;21.03.2022;R1118;T113;10
OP4391;21.03.2022;R1127;T110;9
OP4392;21.03.2022;R1102;T111;16
OP4393;21.03.2022;R1104;T103;14
OP4394;21.03.2022;R1125;T117;19
OP4395;21.03.2022;R1109;T108;3
OP4396;21.03.2022;R1110;T105;7
OP4397;21.03.2022;R1125;T113;4
OP4398;21.03.2022;R1131;T115;20
OP4399;21.03.2022;R1132;T119;6
OP4400;21.03.2022;R1124;T104;17
OP4401;21.03.2022;R1103;T100;5
OP4402;21.03.2022;R1112;T100;5
OP4403;21.03.2022;R1127;T104;15
OP4404;21.03.2022;R1119;T120;3
OP4405;21.03.2022;R1110;T113;20
OP4406;21.03.2022;R1126;T108;11
OP4407;21.03.2022;R1104;T109;3
OP4408;21.03.2022;R1103;T115;5
OP4409;21.03.2022;R1132;T110;10
OP4410;21.03.2022;R1111;T101;16
OP4411;21.03.2022;R1113;T115;13
OP4412;21.03.2022;R1120;T116;15
OP4413;21.03.2022;R1109;T117;4
OP4414;21.03.2022;R1132;T100;9
OP4415;21.03.2022;R1106;T114;11
OP4416;21.03.2022;R1109;T104;2
OP4417;21.03.2022;R1104;T104;11
OP4418;21.03.2022;R1129;T101;2
OP4419;21.03.2022;R1114;T100;4
OP4420;21.03.2022;R1108;T110;14
OP4421;21.03.2022;R1127;T111;2
OP4422;21.03.2022;R1126;T107;3
OP4423;21.03.2022;R1125;T112;6
OP4424;21.03.2022;R1120;T110;14
OP4425;21.03.2022;R1105;T109;3
OP4426;21.03.2022;R1123;T101;17
OP4427;21.03.2022;R1126;T102;14
OP4428;21.03.2022;R1113;T117;19
OP4429;21.03.2022;R1111;T112;2
OP4430;21.03.2022;R1118;T107;5
OP4431;21.03.2022;R1109;T114;13
OP4432;21.03.2022;R1127;T106;5
OP4433;21.03.2022;R1104;T103;6
OP4434;21.03.2022;R1105;T103;6
OP4435;21.03.2022;R1122;T113;10
OP4436;22.03.2022;R1118;T101;17
OP4437;22.03.2022;R1118;T107;7
OP4438;22.03.2022;R1119;T105;11
OP4439;22.03.2022;R1120;T116;15
OP4440;22.03.2022;R1118;T116;2
OP4441;22.03.2022;R1118;T109;13
OP4442;22.03.2022;R1107;T116;10
OP4443;22.03.2022;R1113;T109;15
OP4444;22.03.2022;R1102;T113;20
OP4445;22.03.2022;R1111;T118;9
OP4446;22.03.2022;R1111;T108;18
OP4447;22.03.2022;R1132;T117;13
OP4448;22.03.2022;R1109;T119;12
OP4449;22.03.2022;R1124;T112;9
OP4450;22.03.2022;R1127;T112;5
OP4451;22.03.2022;R1103;T113;8
OP4452;22.03.2022;R1128;T120;6
OP4453;22.03.2022;R1118;T117;14
OP4454;22.03.2022;R1118;T103;18
OP4455;22.03.2022;R1108;T115;20
OP4456;22.03.2022;R1112;T106;17
OP4457;22.03.2022;R1121;T109;11
OP4458;22.03.2022;R1126;T114;3
OP4459;22.03.2022;R1119;T101;5
OP4460;22.03.2022;R1101;T101;20
OP4461;22.03.2022;R1105;T114;8
OP4462;22.03.2022;R1121;T117;4
OP4463;22.03.2022;R1132;T113;2
OP4464;22.03.2022;R1123;T103;17
OP4465;22.03.2022;R1115;T103;19
OP4466;22.03.2022;R1115;T116;15
OP4467;22.03.2022;R1125;T101;13
OP4468;22.03.2022;R1101;T119;2
OP4469;22.03.2022;R1119;T100;2
OP4470;22.03.2022;R1122;T115;14
OP4471;22.03.2022;R1114;T120;2
OP4472;22.03.2022;R1130;T111;3
OP4473;22.03.2022;R1131;T115;9
OP4474;22.03.2022;R1113;T100;2
OP4475;22.03.2022;R1122;T112;3
OP4476;22.03.2022;R1118;T117;7
OP4477;22.03.2022;R1130;T118;3
OP4478;22.03.2022;R1109;T108;7
OP4479;22.03.2022;R1108;T107;4
OP4480;22.03.2022;R1118;T117;7
OP4481;22.03.2022;R1111;T112;17
OP4482;22.03.2022;R1129;T112;20
OP4483;22.03.2022;R1112;T116;5
OP4484;22.03.2022;R1130;T103;15
OP4485;23.03.2022;R1118;T115;19
OP4486;23.03.2022;R1108;T120;10
OP4487;23.03.2022;R1120;T104;6
OP4488;23.03.2022;R1117;T114;7
OP4489;23.03.2022;R1115;T105;15
OP4490;23.03.2022;R1113;T110;3
OP4491;23.03.2022;R1116;T106;13
OP4492;23.03.2022;R1131;T103;16
OP4493;23.03.2022;R1116;T113;19
OP4494;23.03.2022;R1110;T104;11
OP4495;23.03.2022;R1130;T108;11
OP4496;23.03.2022;R1125;T111;18
OP4497;23.03.2022;R1113;T108;12
OP4498;23.03.2022;R1114;T103;6
OP4499;23.03.2022;R1124;T114;8
OP4500;23.03.2022;R1113;T106;6
OP4501;23.03.2022;R1132;T107;14
OP4502;23.03.2022;R1101;T112;20
OP4503;23.03.2022;R1120;T106;11
OP4504;23.03.2022;R1110;T110;17
OP4505;23.03.2022;R1105;T107;10
OP4506;23.03.2022;R1120;T111;4
OP4507;23.03.2022;R1101;T114;14
OP4508;23.03.2022;R1132;T119;6
OP4509;23.03.2022;R1119;T100;20
OP4510;23.03.2022;R1127;T100;12
OP4511;23.03.2022;R1129;T105;6
OP4512;23.03.2022;R1121;T106;20
OP4513;23.03.2022;R1125;T102;9
OP4514;23.03.2022;R1125;T117;10
OP4515;23.03.2022;R1119;T103;19
OP4516;23.03.2022;R1124;T104;7
OP4517;23.03.2022;R1123;T108;12
OP4518;23.03.2022;R1110;T107;19
OP4519;23.03.2022;R1109;T111;8
OP4520;23.03.2022;R1112;T108;14
OP4521;23.03.2022;R1103;T111;14
OP4522;23.03.2022;R1119;T101;15
OP4523;23.03.2022;R1105;T101;16
OP4524;23.03.2022;R1125;T114;15
OP4525;23.03.2022;R1102;T100;17
OP4526;23.03.2022;R1120;T119;2
OP4527;23.03.2022;R1115;T102;6
OP4528;23.03.2022;R1132;T109;8
OP4529;23.03.2022;R1117;T120;20
OP4530;23.03.2022;R1112;T110;10
OP4531;23.03.2022;R1117;T106;2
OP4532;23.03.2022;R1105;T111;6
OP4533;23.03.2022;R1126;T107;10
OP4534;23.03.2022;R1131;T114;16
OP4535;23.03.2022;R1119;T114;13
OP4536;23.03.2022;R1129;T115;15
OP4537;23.03.2022;R1128;T106;20
OP4538;23.03.2022;R1129;T118;7
OP4539;23.03.2022;R1128;T113;15
OP4540;23.03.2022;R1111;T107;19
OP4541;23.03.2022;R1124;T117;17
OP4542;23.03.2022;R1108;T116;17
OP4543;23.03.2022;R1103;T104;16
OP4544;23.03.2022;R1125;T109;6
OP4545;23.03.2022;R1120;T117;16
OP4546;23.03.2022;R1128;T108;12
OP4547;24.03.2022;R1106;T117;2
OP4548;24.03.2022;R1126;T113;17
OP4549;24.03.2022;R1116;T107;12
OP4550;24.03.2022;R1127;T105;11
OP4551;24.03.2022;R1104;T111;19
OP4552;24.03.2022;R1110;T108;18
OP4553;24.03.2022;R1115;T115;20
OP4554;24.03.2022;R1120;T115;19
OP4555;24.03.2022;R1106;T105;7
OP4556;24.03.2022;R1127;T115;10
OP4557;24.03.2022;R1120;T108;14
OP4558;24.03.2022;R1108;T101;13
OP4559;24.03.2022;R1106;T120;11
OP4560;24.03.2022;R1109;T113;12
OP4561;24.03.2022;R1107;T106;11
OP4562;24.03.2022;R1102;T108;17
OP4563;24.03.2022;R1129;T101;2
OP4564;24.03.2022;R1115;T108;2
OP4565;24.03.2022;R1115;T101;7
OP4566;24.03.2022;R1111;T101;6
OP4567;24.03.2022;R1101;T105;6
OP4568;24.03.2022;R1103;T102;13
OP4569;24.03.2022;R1105;T102;9
OP4570;24.03.2022;R1118;T109;12
OP4571;24.03.2022;R1116;T116;18
OP4572;24.03.2022;R1112;T103;20
OP4573;24.03.2022;R1127;T102;17
OP4574;24.03.2022;R1115;T118;13
OP4575;24.03.2022;R1103;T110;2
OP4576;24.03.2022;R1132;T110;16
OP4577;24.03.2022;R1104;T112;6
OP4578;24.03.2022;R1112;T109;7
OP4579;24.03.2022;R1124;T100;14
OP4580;24.03.2022;R1125;T110;9
OP4581;24.03.2022;R1114;T120;16
OP4582;24.03.2022;R1101;T118;4
OP4583;24.03.2022;R1125;T110;18
OP4584;24.03.2022;R1113;T105;17
OP4585;24.03.2022;R1118;T116;20
OP4586;24.03.2022;R1116;T103;19
OP4587;24.03.2022;R1122;T100;4
OP4588;24.03.2022;R1121;T115;10
OP4589;24.03.2022;R1105;T107;20
OP4590;24.03.2022;R1124;T109;8
OP4591;24.03.2022;R1108;T113;9
OP4592;24.03.2022;R1119;T104;14
OP4593;24.03.2022;R1127;T119;9
OP4594;24.03.2022;R1127;T100;7
OP4595;24.03.2022;R1132;T106;10
OP4596;24.03.2022;R1127;T106;14
OP4597;24.03.2022;R1119;T115;14
OP4598;24.03.2022;R1114;T107;8
OP4599;24.03.2022;R1131;T103;4
OP4600;24.03.2022;R1103;T105;7
OP4601;24.03.2022;R1126;T116;6
OP4602;24.03.2022;R1112;T104;4
OP4603;24.03.2022;R1111;T115;6
OP4604;25.03.2022;R1111;T114;13
OP4605;25.03.2022;R1102;T113;9
OP4606;25.03.2022;R1110;T113;17
OP4607;25.03.2022;R1112;T111;13
OP4608;25.03.2022;R1106;T109;17
OP4609;25.03.2022;R1104;T112;11
OP4610;25.03.2022;R1108;T116;3
OP4611;25.03.2022;R1128;T110;8
OP4612;25.03.2022;R1129;T100;4
OP4613;25.03.2022;R1128;T109;2
OP4614;25.03.2022;R1131;T118;19
OP4615;25.03.2022;R1131;T100;8
OP4616;25.03.2022;R1106;T103;4
OP4617;25.03.2022;R1124;T113;3
OP4618;25.03.2022;R1118;T116;8
OP4619;25.03.2022;R1118;T120;2
OP4620;25.03.2022;R1115;T117;19
OP4621;25.03.2022;R1110;T109;13
OP4622;25.03.2022;R1127;T118;5
OP4623;25.03.2022;R1116;T119;11
OP4624;25.03.2022;R1106;T100;15
OP4625;25.03.2022;R1114;T111;20
OP4626;25.03.2022;R1120;T120;3
OP4627;25.03.2022;R1127;T108;2
OP4628;25.03.2022;R1119;T107;19
OP4629;25.03.2022;R1113;T113;18
OP4630;25.03.2022;R1117;T115;7
OP4631;25.03.2022;R1115;T111;10
OP4632;25.03.2022;R1131;T115;4
OP4633;25.03.2022;R1105;T107;15
OP4634;25.03.2022;R1125;T104;8
OP4635;25.03.2022;R1108;T104;11
OP4636;25.03.2022;R1119;T108;9
OP4637;25.03.2022;R1114;T117;5
OP4638;25.03.2022;R1130;T111;18
OP4639;25.03.2022;R1102;T100;13
OP4640;25.03.2022;R1120;T102;10
OP4641;25.03.2022;R1116;T100;18
OP4642;25.03.2022;R1129;T118;3
OP4643;25.03.2022;R1115;T101;17
OP4644;25.03.2022;R1115;T101;6
OP4645;25.03.2022;R1113;T101;15
OP4646;25.03.2022;R1109;T119;11
OP4647;25.03.2022;R1118;T104;10
OP4648;25.03.2022;R1117;T118;2
OP4649;25.03.2022;R1118;T114;15
OP4650;25.03.2022;R1131;T100;13
OP4651;25.03.2022;R1103;T119;16
OP4652;25.03.2022;R1128;T110;12
OP4653;25.03.2022;R1128;T119;9
